corvid::Metric	Vector search	MAPPED	Metric type ('cosine' | 'dot' | 'l2')	golden:queries.txt:QVEC
corvid::Metric::Cosine	Vector search	MAPPED	Metric type ('cosine' | 'dot' | 'l2')	golden:queries.txt:QVEC (query) + tests/test_value_mapping.py::test_vector_query_per_metric
corvid::Metric::Dot	Vector search	MAPPED	Metric type ('cosine' | 'dot' | 'l2')	golden:schema.txt:31 IDX_VEC_Q (index creation) + tests/test_value_mapping.py::test_vector_query_per_metric (query; QVEC never runs dot)
corvid::Metric::L2	Vector search	MAPPED	Metric type ('cosine' | 'dot' | 'l2')	golden:schema.txt:32 IDX_VEC_DISK (index creation) + tests/test_value_mapping.py::test_vector_query_per_metric (query; QVEC never runs l2)
corvid::Metric::distance	Vector search	N/A	N/A	pure math helper, not a binding API; metric behavior surfaces via Query.vector metric + index creation
corvid::distance::dot	Vector search	N/A	N/A	pure math helpers, not binding APIs; distance behavior surfaces via Query.vector
corvid::distance::l2_squared	Vector search	N/A	N/A	pure math helpers, not binding APIs; distance behavior surfaces via Query.vector
corvid::distance::cosine_distance	Vector search	N/A	N/A	pure math helpers, not binding APIs; distance behavior surfaces via Query.vector
corvid::Quantization	Vector search	MAPPED	Quantization type ('none' | 'binary' | 'scalar')	golden:schema.txt:IDX_VEC_Q
corvid::Quantization::None	Vector search	MAPPED	Quantization type ('none' | 'binary' | 'scalar')	golden:schema.txt:IDX_VEC_Q
corvid::Quantization::Binary	Vector search	MAPPED	Quantization type ('none' | 'binary' | 'scalar')	golden:schema.txt:IDX_VEC_Q
corvid::Quantization::Scalar	Vector search	MAPPED	Quantization type ('none' | 'binary' | 'scalar')	golden:schema.txt:IDX_VEC_Q
corvid::Result	Lifecycle	MAPPED	raises CorvidError	golden:mutations.txt:INSERT_ERR
corvid::Error	Lifecycle	MAPPED	CorvidError.code (ErrorCode table)	test_error_code_table
corvid::Error::Database	Lifecycle	MAPPED	ErrorCode.DATABASE (code 1)	test_error_code_table
corvid::Error::Transaction	Lifecycle	MAPPED	ErrorCode.TRANSACTION (code 2)	test_error_code_table
corvid::Error::Table	Lifecycle	MAPPED	ErrorCode.TABLE (code 3)	test_error_code_table
corvid::Error::Storage	Lifecycle	MAPPED	ErrorCode.STORAGE (code 4)	test_error_code_table
corvid::Error::Commit	Lifecycle	MAPPED	ErrorCode.COMMIT (code 5)	test_error_code_table
corvid::Error::SetDurability	Lifecycle	MAPPED	ErrorCode.SET_DURABILITY (code 6)	test_error_code_table
corvid::Error::Compaction	Lifecycle	MAPPED	ErrorCode.COMPACTION (code 7)	test_error_code_table
corvid::Error::Decode	Lifecycle	MAPPED	ErrorCode.DECODE (code 8)	test_error_code_table
corvid::Error::CorruptIndex	Schema (ALTER)	MAPPED	ErrorCode.CORRUPT_INDEX (code 9)	test_error_code_table
corvid::Error::ReservedCollection	Schema (ALTER)	MAPPED	ErrorCode.RESERVED_COLLECTION (code 10)	test_error_code_table; golden:mutations.txt:INSERT_ERR(err:10)
corvid::Error::InvalidName	Schema (ALTER)	MAPPED	ErrorCode.INVALID_NAME (code 11)	test_error_code_table; golden:mutations.txt:INSERT_ERR(err:11)
corvid::Error::InvalidArgument	Hybrid	MAPPED	ErrorCode.INVALID_ARGUMENT (code 12)	test_error_code_table; golden:mutations.txt:UPDATE_ABORT(err:12)
corvid::Error::IncompatibleFormat	Lifecycle	MAPPED	ErrorCode.INCOMPATIBLE_FORMAT (code 13)	test_error_code_table
corvid::Error::EmptyIndexTraining	Schema (ALTER)	MAPPED	ErrorCode.EMPTY_INDEX_TRAINING (code 14)	test_error_code_table; golden:schema.txt:IDX_PQ_ERR(err:14)
corvid::Error::SchemaViolation	Schema (ALTER)	MAPPED	ErrorCode.SCHEMA_VIOLATION (code 15)	test_error_code_table; golden:schema.txt:SCHEMA_ERR(err:15)
corvid::Error::InvalidDump	Lifecycle	MAPPED	ErrorCode.INVALID_DUMP (code 16)	test_error_code_table
corvid::Error::BackupTargetExists	Lifecycle	MAPPED	ErrorCode.BACKUP_TARGET_EXISTS (code 17)	test_error_code_table; golden:admin.txt:BACKUP_DUP(err:17)
corvid::Error::Io	Lifecycle	MAPPED	ErrorCode.IO (code 18)	test_error_code_table
corvid::ResultRow	SELECT shaping	MAPPED	Row { key, score, document }	golden:queries.txt
corvid::PlanShape	Lifecycle	N/A	N/A	plan shapes are advisory diagnostics excluded from the v1 ABI (FFI.md §9)
corvid::PlanShape::AnnIndex	Lifecycle	N/A	N/A	plan shapes are advisory diagnostics excluded from the v1 ABI (FFI.md §9)
corvid::PlanShape::TextIndex	Lifecycle	N/A	N/A	plan shapes are advisory diagnostics excluded from the v1 ABI (FFI.md §9)
corvid::PlanShape::IndexedWindow	Lifecycle	N/A	N/A	plan shapes are advisory diagnostics excluded from the v1 ABI (FFI.md §9)
corvid::PlanShape::SortIndex	Lifecycle	N/A	N/A	plan shapes are advisory diagnostics excluded from the v1 ABI (FFI.md §9)
corvid::PlanShape::StreamingTopK	Lifecycle	N/A	N/A	plan shapes are advisory diagnostics excluded from the v1 ABI (FFI.md §9)
corvid::PlanShape::Scan	Lifecycle	N/A	N/A	plan shapes are advisory diagnostics excluded from the v1 ABI (FFI.md §9)
corvid::QueryBuilder	SELECT shaping	MAPPED	Query (Collection.query())	golden:queries.txt
corvid::Collection::query	SELECT shaping	MAPPED	Query (Collection.query())	golden:queries.txt
corvid::QueryBuilder::filter	WHERE	MAPPED	Query.filter	golden:queries.txt:QF_COUNT
corvid::QueryBuilder::vector	Vector search	MAPPED	Query.vector	golden:queries.txt:QVEC
corvid::QueryBuilder::text	Text search	MAPPED	Query.text	golden:queries.txt:QTEXT
corvid::QueryBuilder::fuse_rrf	Hybrid	MAPPED	Query.fuse_rrf	golden:queries.txt:HYBRID_F
corvid::QueryBuilder::rerank_mmr	Hybrid	MAPPED	Query.rerank_mmr	golden:queries.txt:HYBRID
corvid::QueryBuilder::limit	SELECT shaping	MAPPED	Query.limit	golden:queries.txt:ORDER_BY
corvid::QueryBuilder::offset	SELECT shaping	MAPPED	Query.offset	golden:queries.txt:ORDER_BY
corvid::QueryBuilder::order_by	SELECT shaping	MAPPED	Query.order_by	golden:queries.txt:ORDER_BY
corvid::QueryBuilder::approx	Vector search	MAPPED	Query.approx	golden:queries.txt:APPROX
corvid::QueryBuilder::select	SELECT shaping	MAPPED	Query.select	golden:queries.txt:SELECT
corvid::QueryBuilder::count	Aggregations	MAPPED	Query.count	golden:queries.txt:AGG_COUNT
corvid::QueryBuilder::group_count	Aggregations	MAPPED	Query.group_count	golden:queries.txt:AGG_GCOUNT
corvid::QueryBuilder::sum	Aggregations	MAPPED	Query.sum	golden:queries.txt:AGG_SUM
corvid::QueryBuilder::avg	Aggregations	MAPPED	Query.avg	golden:queries.txt:AGG_AVG
corvid::QueryBuilder::min	Aggregations	MAPPED	Query.min	golden:queries.txt:AGG_MIN
corvid::QueryBuilder::max	Aggregations	MAPPED	Query.max	golden:queries.txt:AGG_MAX
corvid::QueryBuilder::count_distinct	Aggregations	MAPPED	Query.count_distinct	golden:queries.txt:AGG_DISTINCT
corvid::QueryBuilder::group_sum	Aggregations	MAPPED	Query.group_sum	golden:queries.txt:AGG_GSUM
corvid::QueryBuilder::group_avg	Aggregations	MAPPED	Query.group_avg	golden:queries.txt:AGG_GAVG
corvid::QueryBuilder::plan	Lifecycle	N/A	N/A	plan/explain diagnostics excluded from the v1 ABI (FFI.md §9)
corvid::QueryBuilder::plan_shape	Lifecycle	N/A	N/A	plan/explain diagnostics excluded from the v1 ABI (FFI.md §9)
corvid::QueryBuilder::explain	Lifecycle	N/A	N/A	plan/explain diagnostics excluded from the v1 ABI (FFI.md §9)
corvid::QueryBuilder::run	SELECT shaping	MAPPED	Query.run	golden:queries.txt:QVEC
corvid::Db	Lifecycle	MAPPED	Db	golden:admin.txt:FILEDB
corvid::Db::open	Lifecycle	MAPPED	Db.open/open_memory/collection/collections/backup/compact	golden:admin.txt (COLLECTIONS/BACKUP/COMPACT)
corvid::Db::open_in_memory	Lifecycle	MAPPED	Db.open/open_memory/collection/collections/backup/compact	golden:admin.txt (COLLECTIONS/BACKUP/COMPACT)
corvid::Db::open_with_backend	Lifecycle	N/A	N/A	wasm-only backend seam (redb StorageBackend over custom storage): no C-ABI/native equivalent; browser-binding machinery, not constructible here
corvid::Db::collection	Lifecycle	MAPPED	Db.open/open_memory/collection/collections/backup/compact	golden:admin.txt (COLLECTIONS/BACKUP/COMPACT)
corvid::Db::backup	Lifecycle	MAPPED	Db.open/open_memory/collection/collections/backup/compact	golden:admin.txt (COLLECTIONS/BACKUP/COMPACT)
corvid::Db::backup_with_backend	Lifecycle	N/A	N/A	wasm-only backend seam (redb StorageBackend over custom storage): no C-ABI/native equivalent; browser-binding machinery, not constructible here
corvid::Db::bulk	Lifecycle	N/A	N/A	put_many covers the bulk fast path (FFI.md §9); Db::bulk not exposed
corvid::Db::compact	Lifecycle	MAPPED	Db.open/open_memory/collection/collections/backup/compact	golden:admin.txt (COLLECTIONS/BACKUP/COMPACT)
corvid::Db::collections	Lifecycle	MAPPED	Db.open/open_memory/collection/collections/backup/compact	golden:admin.txt (COLLECTIONS/BACKUP/COMPACT)
corvid::Collection	Mutations	MAPPED	Collection	golden:mutations.txt:COLL
corvid::Collection::insert	Mutations	MAPPED	Collection.insert/update/patch/compare_and_set	golden:mutations.txt (INSERT/UPDATE/PATCH/CAS)
corvid::Collection::update	Mutations	MAPPED	Collection.insert/update/patch/compare_and_set	golden:mutations.txt (INSERT/UPDATE/PATCH/CAS)
corvid::Collection::patch	Mutations	MAPPED	Collection.insert/update/patch/compare_and_set	golden:mutations.txt (INSERT/UPDATE/PATCH/CAS)
corvid::Collection::compare_and_set	Mutations	MAPPED	Collection.insert/update/patch/compare_and_set	golden:mutations.txt (INSERT/UPDATE/PATCH/CAS)
corvid::Collection::for_each_doc	SELECT shaping	MAPPED	Collection.scan_each	golden:mutations.txt:SCAN/SCAN_STOP
corvid::Collection::len	SELECT shaping	MAPPED	Collection.__len__ / Collection.is_empty	golden:mutations.txt:LEN
corvid::Collection::is_empty	SELECT shaping	MAPPED	Collection.__len__ / Collection.is_empty	golden:mutations.txt:LEN
corvid::Collection::insert_batch	Mutations	MAPPED	Collection.insert_many	golden:mutations.txt:PUTMANY + golden:schema.txt:PUTMANY_ROLLBACK
corvid::Collection::insert_auto	Mutations	MAPPED	Collection.insert_auto	golden:mutations.txt:INSERT_AUTO
corvid::Collection::get	SELECT shaping	MAPPED	Collection.get	golden:mutations.txt:GET
corvid::Collection::delete	Mutations	MAPPED	Collection.delete/delete_where/delete_batch	golden:mutations.txt (DELETE/DELETE_WHERE/DELETE_BATCH)
corvid::Collection::delete_where	Mutations	MAPPED	Collection.delete/delete_where/delete_batch	golden:mutations.txt (DELETE/DELETE_WHERE/DELETE_BATCH)
corvid::Collection::delete_batch	Mutations	MAPPED	Collection.delete/delete_where/delete_batch	golden:mutations.txt (DELETE/DELETE_WHERE/DELETE_BATCH)
corvid::Collection::scan	SELECT shaping	MAPPED	Collection.scan	golden:mutations.txt:SCAN
corvid::Collection::page	SELECT shaping	MAPPED	Collection.page / Page	golden:mutations.txt:PAGE
corvid::Collection::page_where	SELECT shaping	N/A	N/A	filtered keyset pagination composes from filter+limit/offset (FFI.md §9 spec note)
corvid::db::Page	SELECT shaping	MAPPED	Collection.page / Page	golden:mutations.txt:PAGE
corvid::Store	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::open	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::open_in_memory	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::open_with_backend	Lifecycle	N/A	N/A	wasm-only backend seam (redb StorageBackend over custom storage): no C-ABI/native equivalent; browser-binding machinery, not constructible here
corvid::Store::set_relaxed_durability	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::begin_bulk	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::flush	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::compact	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::next_auto_id	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::backup	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::backup_with_backend	Lifecycle	N/A	N/A	wasm-only backend seam (redb StorageBackend over custom storage): no C-ABI/native equivalent; browser-binding machinery, not constructible here
corvid::Store::transaction	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::read	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::put	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::get	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::delete	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::scan	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::collections	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::scan_from	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::count	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::for_each	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::scan_prefix	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::BulkScope	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::WriteBatch	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::WriteBatch::put	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::WriteBatch::get	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::WriteBatch::delete	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::WriteBatch::scan	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::WriteBatch::scan_from	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::WriteBatch::next_auto_id	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::ReadBatch	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::ReadBatch::collections	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::ReadBatch::auto_ids	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::ReadBatch::get	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::ReadBatch::scan	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::ReadBatch::scan_from	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::ReadBatch::scan_prefix	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::ReadBatch::for_each	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Hit	Vector search	MAPPED	Row.score (Query.vector().run())	golden:queries.txt:QVEC
corvid::TextHit	Text search	MAPPED	Row.score (Query.text().run())	golden:queries.txt:QTEXT
corvid::Collection::text_search	Text search	N/A	N/A	direct search fn not exposed: the query builder replaces it (Query.vector()/text(); FFI.md §9)
corvid::Collection::phrase_search	Text search	MAPPED	Collection.phrase_search(field, phrase, k) — the direct positional search over the engine method	golden:queries.txt:PHRASE
corvid::Collection::vector_search	Vector search	N/A	N/A	direct search fn not exposed: the query builder replaces it (Query.vector()/text(); FFI.md §9)
corvid::text::Bm25Params	Text search	N/A	N/A	text-analysis internals; BM25 search is exposed via Query.text()
corvid::text::Bm25Params::new	Text search	N/A	N/A	text-analysis internals; BM25 search is exposed via Query.text()
corvid::text::Bm25Params::validate	Text search	N/A	N/A	text-analysis internals; BM25 search is exposed via Query.text()
corvid::text::tokenize	Text search	N/A	N/A	text-analysis internals; BM25 search is exposed via Query.text()
corvid::text::s_stem	Text search	N/A	N/A	text-analysis internals; BM25 search is exposed via Query.text()
corvid::text::Analyzer	Text search	N/A	N/A	text-analysis internals; BM25 search is exposed via Query.text()
corvid::text::Analyzer::raw	Text search	N/A	N/A	text-analysis internals; BM25 search is exposed via Query.text()
corvid::text::Analyzer::analyze	Text search	N/A	N/A	text-analysis internals; BM25 search is exposed via Query.text()
corvid::text::analyze	Text search	N/A	N/A	text-analysis internals; BM25 search is exposed via Query.text()
corvid::text::idf	Text search	N/A	N/A	text-analysis internals; BM25 search is exposed via Query.text()
corvid::text::term_score	Text search	N/A	N/A	text-analysis internals; BM25 search is exposed via Query.text()
corvid::DEFAULT_RRF_K	Hybrid	MAPPED	Query.fuse_rrf default k=60	golden:queries.txt:HYBRID
corvid::reciprocal_rank_fusion	Hybrid	N/A	N/A	internal fusion math; the binding knob is fuseRrf (golden:queries.txt HYBRID)
corvid::mmr	Hybrid	N/A	N/A	internal MMR math; the binding knob is rerankMmr (golden:queries.txt HYBRID)
corvid::haversine_km	Geo	N/A	N/A	pure geo helper; distances surface as GeoHit distance_km (golden:geo.txt NEAREST)
corvid::GeoHit	Geo	MAPPED	GeoHit { key, distance_km, document }	golden:geo.txt:RADIUS/NEAREST/BBOX
corvid::Collection::geo_within_radius	Geo	MAPPED	Collection.geo_within_radius/geo_nearest/geo_within_bbox/create_geo_index	golden:geo.txt (RADIUS/NEAREST/BBOX/IDX_GEO)
corvid::Collection::geo_nearest	Geo	MAPPED	Collection.geo_within_radius/geo_nearest/geo_within_bbox/create_geo_index	golden:geo.txt (RADIUS/NEAREST/BBOX/IDX_GEO)
corvid::Collection::geo_within_bbox	Geo	MAPPED	Collection.geo_within_radius/geo_nearest/geo_within_bbox/create_geo_index	golden:geo.txt (RADIUS/NEAREST/BBOX/IDX_GEO)
